ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2014,AP,DEPUTADO FEDERAL,GLAUBER WILLIAM SOUZA DOS SANTOS,WILLIAM SOUZA,APTO,DEFERIDO,COLIGAÇÃO,PR,Avança Amapá,BRASILEIRA NATA,AP,1980-02-25,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,3500000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ANITA LIMA BEZERRA NINI,ANITA LIMA,APTO,DEFERIDO,COLIGAÇÃO,PP,PMDB-PROS-PP-PSD,BRASILEIRA NATA,SP,1967-01-15,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,8000000,SUPLENTE,N,DEFERIDO
2014,PR,DEPUTADO FEDERAL,REINHOLD STEPHANES,REINHOLD STEPHANES,APTO,DEFERIDO,COLIGAÇÃO,PSD,União Pelo Paraná,BRASILEIRA NATA,SC,1939-08-13,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,PB,DEPUTADO FEDERAL,MARIA SUELY ALVES DE OLIVEIRA SANTIAGO,SUELY SANTIAGO,APTO,DEFERIDO,COLIGAÇÃO,PTB,A VONTADE DO POVO I,BRASILEIRA NATA,PB,1962-07-20,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,PE,DEPUTADO FEDERAL,MARIA DO CARMO RODRIGUES DE MATOS,CARMINHA MATOS,APTO,DEFERIDO,COLIGAÇÃO,PTB,PERNAMBUCO VAI MAIS LONGE,BRASILEIRA NATA,PE,1950-10-05,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,4000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,DILZA DALTRO DE ALMEIDA,DILZA DALTRO,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PHS,PARTIDO ISOLADO,BRASILEIRA NATA,BA,1958-08-11,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,0,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2014,RN,DEPUTADO FEDERAL,ALEXANDRE CAVALCANTI BARRETTO FERREIRA,ALEXANDRE FERREIRA,APTO,DEFERIDO,COLIGAÇÃO,PC do B,LIDERADOS PELO POVO I,BRASILEIRA NATA,PE,1972-12-04,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,600000,SUPLENTE,N,DEFERIDO
2014,SC,DEPUTADO FEDERAL,RIDEVALDO BEZERRA GOMES,PASTOR GOMES,APTO,DEFERIDO,COLIGAÇÃO,PRB,"COLIGAÇÃO PSD, PMDB, PR, PTB, PSC, PSDC, PROS, PV, PRB, PCdoB, PDT e DEM",BRASILEIRA NATA,PI,1968-03-08,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MARCOS FRANCISCO DE MORAES,PIT,APTO,DEFERIDO,COLIGAÇÃO,PRP,UNIDOS POR SÃO PAULO,BRASILEIRA NATA,SP,1973-05-16,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,5000000,NÃO ELEITO,N,DEFERIDO
2014,SE,DEPUTADO FEDERAL,ADELSON BARRETO DOS SANTOS,ADELSON BARRETO,APTO,DEFERIDO,COLIGAÇÃO,PTB,SERGIPE MEU AMOR,BRASILEIRA NATA,SE,1964-09-22,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,2000000,ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,GÉSSIKA DOMINGUES PEREIRA,GÉSSIKA DOMINGUES,INAPTO,INDEFERIDO,COLIGAÇÃO,PR,PR E PROS,BRASILEIRA NATA,RJ,1992-01-26,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,-1,#NULO#,N,#NULO#
2014,PR,DEPUTADO FEDERAL,ARLETE VIEIRA DOS SANTOS,ARLETE SANTOS,APTO,DEFERIDO,PARTIDO ISOLADO,PTC,PARTIDO ISOLADO,BRASILEIRA NATA,BA,1960-04-19,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,500000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,JANE ALVES DE OLIVEIRA,JANE OLIVEIRA ACS,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1952-03-20,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,550000,SUPLENTE,N,DEFERIDO
2014,MS,DEPUTADO FEDERAL,ARILDO SOARES DELGADILHO,ARILDO SOARES,APTO,DEFERIDO,COLIGAÇÃO,PSL,MATO GROSSO DO SUL COM A FORÇA DE TODOS II,BRASILEIRA NATA,MS,1964-09-28,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,4000000,NÃO ELEITO,N,DEFERIDO
2014,DF,DEPUTADO FEDERAL,JOAQUIM DOMINGOS RORIZ NETO,JOAQUIM RORIZ,APTO,DEFERIDO,COLIGAÇÃO,PMN,UNIÃO E FORÇA I,BRASILEIRA NATA,ZZ,1991-11-06,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MARIA LOURDES MARTINS DE SOUZA,MARIA LOURDES,INAPTO,INDEFERIDO,COLIGAÇÃO,PRP,RENOVA RIO,BRASILEIRA NATA,RJ,1939-01-17,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,VIÚVO(A),PARDA,-1,#NULO#,N,#NULO#
2014,ES,DEPUTADO FEDERAL,CARLOS ROBERTO COSTA,CARLOS COSTA,APTO,DEFERIDO,COLIGAÇÃO,PRP,JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE,BRASILEIRA NATA,RJ,1963-09-14,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,AM,DEPUTADO FEDERAL,DEUSA RAMIRO LOPES,DEUSA SILVA,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,AM,1956-05-14,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,1000000,NÃO ELEITO,N,DEFERIDO
2014,TO,DEPUTADO FEDERAL,ROSANGELA BATISTA LIMA,ROSANGELA BATISTA,APTO,DEFERIDO,COLIGAÇÃO,SD,A MUDANÇA QUE A GENTE VE,BRASILEIRA NATA,DF,1969-08-08,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,3000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,BRUNO LOPES DE ALMEIDA,BRUNO RYU,INAPTO,INDEFERIDO,COLIGAÇÃO,PHS,FRENTE TRABALHISTA SOLIDARIA,BRASILEIRA NATA,RJ,1982-08-13,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,NÃO ELEITO,N,INDEFERIDO
2014,SP,DEPUTADO FEDERAL,REINALDO LUIS ARCANDES ALVES FERREIRA,REI,APTO,DEFERIDO,COLIGAÇÃO,DEM,PSDB-DEM-PPS,BRASILEIRA NATA,SP,1969-01-04,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,AL,DEPUTADO FEDERAL,JOSE MARCOS DAS CHAGAS,MARCOS CHAGAS,APTO,DEFERIDO,COLIGAÇÃO,PRTB,CAMINHANDO COM O POVO,BRASILEIRA NATA,AL,1973-08-20,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,1800000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MARIA BEATRIZ BORBA MARQUES,MARIA BEATRIZ BORBA MARQUES,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1952-03-22,FEMININO,ENSINO FUNDAMENTAL COMPLETO,VIÚVO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,MARIA PEREIRA DOS REIS,LIA MOVEIS,APTO,DEFERIDO,COLIGAÇÃO,PT do B,+MINAS,BRASILEIRA NATA,MG,1955-10-02,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,3000000,SUPLENTE,N,DEFERIDO
2014,SE,DEPUTADO FEDERAL,MARIA LÚCIA MENDES DA SILVA LAPA,LÚCIA DE VADO,APTO,DEFERIDO,COLIGAÇÃO,PROS,AGORA É A VEZ DO POVO,BRASILEIRA NATA,SE,1963-04-16,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,9000000,SUPLENTE,N,DEFERIDO
2014,MT,DEPUTADO FEDERAL,FRANCISCO TARQUINIO DALTRO,CHICO DALTRO,APTO,DEFERIDO,COLIGAÇÃO,PSD,VIVA MATO GROSSO II,BRASILEIRA NATA,MT,1956-07-29,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,8000000,NÃO ELEITO,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,ZENI PEREIRA PINHEIRO,ZENI,APTO,DEFERIDO,COLIGAÇÃO,PC do B,TODOS PELO MARANHÃO 3,BRASILEIRA NATA,MA,1974-10-08,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2014,PE,DEPUTADO FEDERAL,JOSÉ MENDONÇA BEZERRA FILHO,MENDONÇA FILHO,APTO,DEFERIDO,COLIGAÇÃO,DEM,FRENTE POPULAR DE PERNAMBUCO PARA DEPUTADO FEDERAL,BRASILEIRA NATA,PE,1966-07-12,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3500000,ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MARCELO DA SILVA RIBEIRO,MARCELO SALIM,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1981-07-13,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,550000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,RENATO FABIANO MATHEUS,RENATO FABIANO,APTO,DEFERIDO,COLIGAÇÃO,PMN,UNIDOS POR MINAS,BRASILEIRA NATA,SP,1971-08-26,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ANTÔNIO CARLOS RIBEIRO LEITE,SARGENTO CARLOS,APTO,DEFERIDO,COLIGAÇÃO,PV,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,SP,1972-05-31,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,EDNA SARMENTO BARROS,EDNA SARMENTO,APTO,DEFERIDO,COLIGAÇÃO,PDT,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1961-11-27,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,GO,DEPUTADO FEDERAL,EUMARIA SOCORRO MENEZES FRAGA,EUMARIA,INAPTO,INDEFERIDO,COLIGAÇÃO,PTC,UNIDOS POR GOIAS,BRASILEIRA NATA,MG,1967-03-11,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,LUIZ FERNANDO RAMOS FARIA,LUIZ FERNANDO,APTO,DEFERIDO,COLIGAÇÃO,PP,A VEZ DE MINAS,BRASILEIRA NATA,MG,1957-09-12,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,7000000,ELEITO,S,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,FABIANO TAQUES HORTA,FABIANO HORTA,APTO,DEFERIDO,COLIGAÇÃO,PT,FRENTE POPULAR I,BRASILEIRA NATA,RJ,1974-08-25,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,PRISCILA MARTINS DOS SANTOS,PRISCILA,APTO,DEFERIDO,COLIGAÇÃO,PROS,PMDB-PROS-PP-PSD,BRASILEIRA NATA,SP,1987-10-16,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,AP,DEPUTADO FEDERAL,MARIA DE NAZARÉ DIAS FERREIRA,MARIA,APTO,DEFERIDO,COLIGAÇÃO,PMDB,A FORÇA DO POVO,BRASILEIRA NATA,PA,1969-06-04,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,980000,SUPLENTE,N,DEFERIDO
2014,GO,DEPUTADO FEDERAL,HELSON PEREIRA SOARES,PROFESSOR MALAQUIAS,INAPTO,RENÚNCIA,COLIGAÇÃO,PTC,UNIDOS POR GOIAS,BRASILEIRA NATA,DF,1980-10-08,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,RJ,DEPUTADO FEDERAL,ROGERIO PERPETUO VIEIRA,ROGERIO,APTO,DEFERIDO,PARTIDO ISOLADO,PDT,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1954-04-12,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,6000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MIRIAM DUQUE DE ALMEIDA,BIA DUQUE,APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,SP,1981-01-11,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,PE,DEPUTADO FEDERAL,CARLOS ROBERTO MAGALHAES NUMERIANO,ROBERTO NUMERIANO,APTO,DEFERIDO,COLIGAÇÃO,PSOL,MOBILIZAÇÃO POR PODER POPULAR,BRASILEIRA NATA,PE,1962-08-10,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,250000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,DINIZ LOPES DOS SANTOS,DINIZ LOPES,APTO,DEFERIDO,PARTIDO ISOLADO,PR,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1964-06-20,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,3500000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MARIANGELA DIAS VALVIESSE DE OLIVEIRA,MARIANGELA VALVIESSE,APTO,DEFERIDO,COLIGAÇÃO,PSDB,PACTO PELO RIO DE JANEIRO E O BRASIL,BRASILEIRA NATA,RJ,1965-06-27,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2014,MT,DEPUTADO FEDERAL,CARLOS GOMES BEZERRA,CARLOS BEZERRA,APTO,DEFERIDO,COLIGAÇÃO,PMDB,AMOR A NOSSA GENTE I,BRASILEIRA NATA,MT,1941-11-04,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,5000000,ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,EDILSON SIMOES DA SILVA,TITO SIMÕES,APTO,DEFERIDO,COLIGAÇÃO,PTB,PMDB - PP - PSC - PSD - PTB,BRASILEIRA NATA,RJ,1962-05-10,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,DF,DEPUTADO FEDERAL,BENAIR MARIA DOMINGOS,BENA DOMINGOS,APTO,DEFERIDO,COLIGAÇÃO,PP,RESPEITO POR BRASÍLIA -2,BRASILEIRA NATA,DF,1962-02-21,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,4000000,SUPLENTE,N,DEFERIDO
2014,AP,DEPUTADO FEDERAL,DANIEL DOMINGOS DOS SANTOS,DANIEL JARI,APTO,DEFERIDO,COLIGAÇÃO,PSDB,JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA,BRASILEIRA NATA,MA,1975-04-27,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,6000000,NÃO ELEITO,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,BERENICE ANTONIA DOS SANTOS,BERENICE SANTOS,INAPTO,INDEFERIDO,COLIGAÇÃO,PTN,UMA SO MINAS,BRASILEIRA NATA,MG,1961-04-13,FEMININO,LÊ E ESCREVE,SOLTEIRO(A),PRETA,-1,#NULO#,N,#NULO#
2014,GO,DEPUTADO FEDERAL,MARIA APARECIDA GOMES LIMA,CIDA DE GELO,INAPTO,INDEFERIDO,COLIGAÇÃO,PTC,UNIDOS POR GOIAS,BRASILEIRA NATA,GO,1963-06-07,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,MA,DEPUTADO FEDERAL,LEONETE GARCIA ROCHA SERRA,LEONETE SERRA,INAPTO,INDEFERIDO,COLIGAÇÃO,PDT,TODOS PELO MARANHÃO 2,BRASILEIRA NATA,MA,1958-09-05,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,TO,DEPUTADO FEDERAL,JOSÉ GERALDO DE MELO OLIVEIRA,JOSÉ GERALDO,INAPTO,RENÚNCIA,COLIGAÇÃO,PTB,A MUDANÇA QUE A GENTE VE,BRASILEIRA NATA,MG,1965-12-03,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,RENÚNCIA
2014,AP,DEPUTADO FEDERAL,CONCEIÇÃO CORREA MEDEIROS,PROF. CONCEIÇÃO MEDEIROS,APTO,DEFERIDO,COLIGAÇÃO,PDT,A FORÇA DO POVO,BRASILEIRA NATA,PA,1951-10-05,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,850000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,CARLA CRISTINA MARTINS,CARLA MARTINS,APTO,DEFERIDO,PARTIDO ISOLADO,PMDB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1974-12-17,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,UIDSON RICARDO SANTOS DOS SANTOS,ZOINHO,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1969-01-25,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,1500000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,PAULO FERNANDO BARUFI DA SILVA,PAULO BARUFI,APTO,DEFERIDO,PARTIDO ISOLADO,PTB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1968-03-11,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,LUCIANA DA SILVA CABRAL,LUCIANA CABRAL,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1977-02-01,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MAURICIO DA SILVA DE MORAES JUNIOR,MAURICIO MORAES,APTO,DEFERIDO,COLIGAÇÃO,PT,PT - PCdoB,BRASILEIRA NATA,SP,1981-10-20,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,10000000,SUPLENTE,N,DEFERIDO
2014,MS,DEPUTADO FEDERAL,CRISTINA RODRIGUES DE MORAES,CRISTINA RODRIGUES,APTO,DEFERIDO,COLIGAÇÃO,PSDB,NOVO TEMPO,BRASILEIRA NATA,MS,1972-03-05,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,4000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,IOLANDA KEIKO MIASHIRO OTA,OTA,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1956-09-28,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,ELEITO,S,DEFERIDO
2014,GO,DEPUTADO FEDERAL,JURACI FERREIRA DA SILVA,JURACI VIGILANTE,INAPTO,INDEFERIDO,COLIGAÇÃO,PSL,UNIDOS POR GOIAS,BRASILEIRA NATA,DF,1979-11-22,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,RJ,DEPUTADO FEDERAL,RODRIGO DAS NEVES FERNANDES,RODRIGO FERNANDES,APTO,DEFERIDO,COLIGAÇÃO,SD,RIO SOLIDÁRIO,BRASILEIRA NATA,RJ,1980-04-27,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,FRANCIJANE PIRES COSTA,FRANCIJANE COSTA,APTO,DEFERIDO,COLIGAÇÃO,PTC,PTC - PEN - PV - PT DO B - PRTB - PMN - PPL,BRASILEIRA NATA,CE,1971-10-29,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MARIVAL DE JESUS BRUNO,MARIVAL DE JESUS (BRUNINHO),APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,SP,1965-07-31,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,6000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,MARCO AURÉLIO SPALL MAIA,MARCO MAIA,APTO,DEFERIDO,PARTIDO ISOLADO,PT,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1965-12-27,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,2300000,ELEITO,S,DEFERIDO
2014,SP,DEPUTADO FEDERAL,MARLENE SANTANA MIRA,MARLENE MIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1958-10-21,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,AC,DEPUTADO FEDERAL,FLAVIANO FLÁVIO BAPTISTA DE MELO,FLAVIANO MELO,APTO,DEFERIDO,COLIGAÇÃO,PMDB,Aliança Por Um Acre Melhor I - Federal,BRASILEIRA NATA,AC,1949-11-17,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,2000000,ELEITO,S,DEFERIDO
2014,PR,DEPUTADO FEDERAL,BRUNA SPAGNOL,BRUNA SPAGNOL,APTO,DEFERIDO,COLIGAÇÃO,PV,Paraná por Você,BRASILEIRA NATA,PR,1992-12-14,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,943000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,CLÁUDIO PINHEIRO TABOADA,CLÁUDIO TABOADA,APTO,DEFERIDO,COLIGAÇÃO,DEM,UNIDOS POR UMA BAHIA MELHOR,BRASILEIRA NATA,BA,1972-06-27,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,4000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,EDILEUZA SILVA SOUZA,EDILEUZA DE MILTÃO,APTO,DEFERIDO,COLIGAÇÃO,PRB,UNIDOS POR UMA BAHIA MELHOR,BRASILEIRA NATA,BA,1977-05-25,FEMININO,LÊ E ESCREVE,SOLTEIRO(A),PRETA,2000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,PEDRO ANTONIO FRANCO,PEPITA,APTO,DEFERIDO,COLIGAÇÃO,PT do B,PROJETO VITORIA,BRASILEIRA NATA,SP,1957-11-05,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,CACÁ LEÃO,APTO,DEFERIDO,COLIGAÇÃO,PP,"MAIS MUDANÇAS, NOVAS CONQUISTAS",BRASILEIRA NATA,BA,1979-11-03,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,3000000,ELEITO,N,DEFERIDO
2014,GO,DEPUTADO FEDERAL,VALDAIR DE JESUS COSTA,FREI VALDAIR DE JESUS,APTO,DEFERIDO,COLIGAÇÃO,PTB,Garantia de um Futuro Melhor para Goiás I,BRASILEIRA NATA,GO,1965-04-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,8000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,PEDRO GEROLIMICH DE ABREU,PEDRO DO LIVRO,APTO,DEFERIDO,COLIGAÇÃO,PT,FRENTE POPULAR I,BRASILEIRA NATA,RJ,1981-01-29,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ODETTE CARVALHO,PROF. ODETTE,APTO,DEFERIDO,PARTIDO ISOLADO,SD,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1939-05-09,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,6000000,SUPLENTE,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,CLAUDONETE PEREIRA LIMA,CLAUDIO LIMA,INAPTO,INDEFERIDO,COLIGAÇÃO,PT,PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA,BRASILEIRA NATA,MA,1970-02-26,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,RN,DEPUTADO FEDERAL,VANTUIL JOSÉ CARVALHO DE OLIVEIRA,SARGENTO VANTUIL,APTO,DEFERIDO,COLIGAÇÃO,PTB,SEM MUDANÇA NÃO HÁ ESPERANÇA 1,BRASILEIRA NATA,RN,1967-12-15,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,1000000,NÃO ELEITO,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,JOSE DE RIBAMAR JANSEN PENHA,JANSEN PENHA,APTO,DEFERIDO,COLIGAÇÃO,PDT,TODOS PELO MARANHÃO 2,BRASILEIRA NATA,MA,1958-09-17,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
